current_number,current_name,current_family,disposition,final_number,final_name,final_channel_key,old_count,final_count,count_changed,migration_note
562,"Bedtime, Allegedly After No Shoes, Full Service",tag_pair,replace,562,Babes (Network),jw:v1:studio:980,272,538,,"slot repurposed: hierarchical network/studio, 538 post-JAV scenes"
563,Knead to Know: A Slick Production Values Special,tag_pair,replace,563,TeamSkeet (Network) · Narrative,jw:v1:studiotag:176:8085,149,141,,"slot repurposed: TeamSkeet (Network) signature (39% of the network), lift 4.53"
564,Batteries Not Included Goes Point of Contention,tag_pair,replace,564,Kink · Sex toys,jw:v1:studiotag:198:7991,213,617,,"slot repurposed: Kink signature (34% of the network), lift 3.3"
565,Nature Calls the Shots Presents Two-Piece,tag_pair,replace,565,Kink · Roleplay,jw:v1:studiotag:198:8026,213,942,,"slot repurposed: Kink signature (53% of the network), lift 4.44"
566,"The Mute Button: Meanwhile, Point of Contention",tag_pair,replace,566,Kink · Gags/restraints,jw:v1:studiotag:198:8070,124,516,,"slot repurposed: Kink signature (29% of the network), lift 10.11"
567,Point of Contention / Watt Could Go Wrong: Crossover Night,tag_pair,replace,567,Fuck You Cash · Amateur,jw:v1:studiotag:208:8086,61,267,,"slot repurposed: Fuck You Cash signature (24% of the network), lift 3.52"
568,The Mute Button: The Watt Could Go Wrong Department,tag_pair,replace,568,Reality Kings · Thong,jw:v1:studiotag:223:8055,91,200,,"slot repurposed: Reality Kings signature (22% of the network), lift 4.21"
569,Material Witness + The Mute Button: Scheduling Conflict,tag_pair,replace,569,Reality Kings · Casual,jw:v1:studiotag:223:8062,110,350,,"slot repurposed: Reality Kings signature (38% of the network), lift 3.19"
570,"Bedtime, Allegedly: Meet Bling Outside the Box",tag_pair,replace,570,Reality Kings · Amateur,jw:v1:studiotag:223:8086,312,565,,"slot repurposed: Reality Kings signature (62% of the network), lift 9.26"
571,"Slim Pickings, Big Ratings & the Watt Could Go Wrong Situation",tag_pair,replace,571,Brazzers · Breast play,jw:v1:studiotag:242:10210,116,527,,"slot repurposed: Brazzers signature (28% of the network), lift 4.48"
572,"The Middle Management After Rom-Com, Credits Optional",tag_pair,replace,572,Brazzers · Heels,jw:v1:studiotag:242:8052,332,691,,"slot repurposed: Brazzers signature (37% of the network), lift 3.59"
573,Point Taken: A Bling Outside the Box Special,tag_pair,replace,573,Brazzers · Dress,jw:v1:studiotag:242:8056,87,681,,"slot repurposed: Brazzers signature (36% of the network), lift 4.85"
574,Good Lighting Department Goes Crowd-Funded Coverage,tag_pair,replace,574,Naughty America (Network) · Cumshot - body,jw:v1:studiotag:247:7988,84,284,,"slot repurposed: Naughty America (Network) signature (35% of the network), lift 2.83"
575,Counter Intelligence Presents Minimal Coverage,tag_pair,replace,575,Naughty America (Network) · Stockings,jw:v1:studiotag:247:8053,132,223,,"slot repurposed: Naughty America (Network) signature (27% of the network), lift 3.43"
576,"Counter Intelligence: Meanwhile, Dress Rehearsal",tag_pair,replace,576,Vixen Media Group · Ass-to-mouth,jw:v1:studiotag:2695:7993,171,717,,"slot repurposed: Vixen Media Group signature (36% of the network), lift 3.5"
577,Batteries Not Included / Watt Could Go Wrong: Crossover Night,tag_pair,replace,577,New Sensations · Interactive,jw:v1:studiotag:76:10220,129,251,,"slot repurposed: New Sensations signature (24% of the network), lift 18.07"
578,HR Has Left the Chat: The Dress Rehearsal Department,tag_pair,replace,578,Martin Stein & Nancy Ace,jw:v1:perfduo:1063:1064,96,25,,"slot repurposed: locked recurring duo, 25 scenes together, mutuality 0.595, capture 1.0"
579,Watt Could Go Wrong + Plot Happens: Scheduling Conflict,tag_pair,replace,579,Little Caprice & Marcello Bravo,jw:v1:perfduo:1066:1067,114,12,,"slot repurposed: locked recurring duo, 12 scenes together, mutuality 0.522, capture 0.667"
580,The Basement Committee: Meet Roast Department,tag_pair,replace,580,Ryan Madison & Kelly Madison,jw:v1:perfduo:11:874,87,58,,"slot repurposed: locked recurring duo, 58 scenes together, mutuality 0.239, capture 1.0"
581,Terms & Conditions Apply & the Counter Intelligence Situation,tag_pair,replace,581,Adam Ocelot & Eva Elfie,jw:v1:perfduo:1157:1158,171,13,,"slot repurposed: locked recurring duo, 13 scenes together, mutuality 0.271, capture 1.0"
582,Do Not Adjust Your Set After Plot Happens,tag_pair,replace,582,Cory Chase & Luke Longly,jw:v1:perfduo:12:1715,187,33,,"slot repurposed: locked recurring duo, 33 scenes together, mutuality 0.224, capture 0.971"
583,Compact Rear Parking: A Counter Intelligence Special,tag_pair,replace,583,Steve Holmes & Max Cortes,jw:v1:perfduo:186:3647,148,12,,"slot repurposed: locked recurring duo, 12 scenes together, mutuality 0.071, capture 0.8"
584,Regular Programming Goes Counter Intelligence,tag_pair,replace,584,Steve Holmes & Silvia Rubi,jw:v1:perfduo:186:7565,177,15,,"slot repurposed: locked recurring duo, 15 scenes together, mutuality 0.089, capture 1.0"
585,The Sharing Economy Presents Counter Intelligence,tag_pair,replace,585,Shane Diesel & Boz,jw:v1:perfduo:239:6762,6,28,,"slot repurposed: locked recurring duo, 28 scenes together, mutuality 0.068, capture 1.0"
586,"Regular Programming: Meanwhile, Business Very Casual",tag_pair,replace,586,Mandy Flores & David Flores,jw:v1:perfduo:4598:4791,150,14,,"slot repurposed: locked recurring duo, 14 scenes together, mutuality 0.452, capture 1.0"
587,Point of Contention / Plot Happens: Crossover Night,tag_pair,replace,587,Johnny Sins · Rimming,jw:v1:perftag:139:7985,133,104,,"slot repurposed: specialization of Johnny Sins (44% of their scenes), lift 3.32"
588,Material Witness: The Knot Your Average Department,tag_pair,replace,588,Johnny Sins · Thong,jw:v1:perftag:139:8055,264,56,,"slot repurposed: specialization of Johnny Sins (24% of their scenes), lift 4.59"
589,"Slim Pickings, Big Ratings + The Mute Button: Scheduling Conflict",tag_pair,replace,589,Tyler Nixon · Rimming,jw:v1:perftag:154:7985,257,116,,"slot repurposed: specialization of Tyler Nixon (45% of their scenes), lift 3.37"
590,Two-Piece: Meet Slick Production Values,tag_pair,replace,590,Tyler Nixon · Choking/breath,jw:v1:perftag:154:8069,120,101,,"slot repurposed: specialization of Tyler Nixon (39% of their scenes), lift 14.72"
591,Batteries Not Included & the The Mute Button Situation,tag_pair,replace,591,Mick Blue · Rimming,jw:v1:perftag:157:7985,310,170,,"slot repurposed: specialization of Mick Blue (30% of their scenes), lift 2.21"
592,Material Witness After Point of Contention,tag_pair,replace,592,Xander Corvus · Breast play,jw:v1:perftag:176:10210,57,77,,"slot repurposed: specialization of Xander Corvus (22% of their scenes), lift 3.45"
593,"Slim Pickings, Big Ratings: A Point of Contention Special",tag_pair,replace,593,Xander Corvus · Cheating,jw:v1:perftag:176:8020,121,83,,"slot repurposed: specialization of Xander Corvus (23% of their scenes), lift 3.29"
594,One-Woman Programming Goes Crowd-Funded Coverage,tag_pair,replace,594,Steve Holmes · Anal sex,jw:v1:perftag:186:7976,143,104,,"slot repurposed: specialization of Steve Holmes (62% of their scenes), lift 3.21"
595,"Cardio, Allegedly Presents Quality Control Department",tag_pair,replace,595,Markus Dupree · Anal sex,jw:v1:perftag:21:7976,232,119,,"slot repurposed: specialization of Markus Dupree (64% of their scenes), lift 3.32"
596,"Pilot Episode Energy: Meanwhile, Do-It-Yourself",tag_pair,replace,596,Keiran Lee · Rimming,jw:v1:perftag:60:7985,150,177,,"slot repurposed: specialization of Keiran Lee (48% of their scenes), lift 3.56"
597,The Daily Grind / Solar Panel Discussion: Crossover Night,tag_pair,replace,597,Keiran Lee · Dress,jw:v1:perftag:60:8056,21,136,,"slot repurposed: specialization of Keiran Lee (37% of their scenes), lift 4.88"
598,Method Acting Gone Rogue: The Do Not Adjust Your Set Department,tag_pair,replace,598,Tommy Pistol · Dom/Sub,jw:v1:perftag:61:8067,199,116,,"slot repurposed: specialization of Tommy Pistol (52% of their scenes), lift 4.8"
599,Point Taken + Oversized Delivery: Scheduling Conflict,tag_pair,retire,,,,30,,,not selected in the v4 final catalog
600,The Mute Button: Meet Plot Happens,tag_pair,retire,,,,234,,,not selected in the v4 final catalog
601,"Lip Service & the Rom-Com, Credits Optional Situation",tag_pair,retire,,,,389,,,not selected in the v4 final catalog
602,Ensemble Cast Away After The Plus-One Exchange,tag_pair,retire,,,,60,,,not selected in the v4 final catalog
603,Ensemble Cast Away: A Double Booking Special,tag_pair,retire,,,,161,,,not selected in the v4 final catalog
604,Material Witness Goes Management & Other Issues,tag_pair,retire,,,,272,,,not selected in the v4 final catalog
605,"Cardio, Allegedly Presents Counter Intelligence",tag_pair,retire,,,,222,,,not selected in the v4 final catalog
606,"Two-Woman Double Bill: Meanwhile, The Daily Grind",tag_pair,retire,,,,154,,,not selected in the v4 final catalog
607,Compact Rear Parking / Business Very Casual: Crossover Night,tag_pair,retire,,,,114,,,not selected in the v4 final catalog
608,"Slim Pickings, Big Ratings: The Plot Happens Department",tag_pair,keep,608,"Slim Pickings, Big Ratings: The Plot Happens Department","608|Slim Pickings, Big Ratings: The Plot Happens Department",877,877,no,"concept survives; number, name, and identity preserved"
609,"Rom-Com, Credits Optional + Plot Happens: Scheduling Conflict",tag_pair,retire,,,,251,,,not selected in the v4 final catalog
610,Compact Rear Parking: Meet Minimal Coverage,tag_pair,retire,,,,373,,,not selected in the v4 final catalog
611,Public Relations Problem & the Roast Department Situation,tag_pair,retire,,,,167,,,not selected in the v4 final catalog
612,"Slim Pickings, Big Ratings After Do Not Adjust Your Set",tag_pair,retire,,,,142,,,not selected in the v4 final catalog
613,"Slim Pickings, Big Ratings: A Rom-Com, Credits Optional Special",tag_pair,retire,,,,244,,,not selected in the v4 final catalog
614,The Mute Button Goes Do Not Adjust Your Set,tag_pair,retire,,,,100,,,not selected in the v4 final catalog
615,Dress Rehearsal Presents Business Very Casual,tag_pair,retire,,,,207,,,not selected in the v4 final catalog
616,"Material Witness: Meanwhile, Roast Department",tag_pair,retire,,,,228,,,not selected in the v4 final catalog
617,Knot Your Average / Point of Contention: Crossover Night,tag_pair,retire,,,,216,,,not selected in the v4 final catalog
618,Middle of the Rear: The Counter Intelligence Department,tag_pair,retire,,,,188,,,not selected in the v4 final catalog
619,The Daily Grind + Bling Outside the Box: Scheduling Conflict,tag_pair,retire,,,,51,,,not selected in the v4 final catalog
620,"The Daily Grind: Meet Bedtime, Allegedly",tag_pair,retire,,,,118,,,not selected in the v4 final catalog
621,Method Acting Gone Rogue & the Good Lighting Department Situation,tag_pair,retire,,,,422,,,not selected in the v4 final catalog
622,Point Taken After Dress Code: Whatever,tag_pair,retire,,,,175,,,not selected in the v4 final catalog
623,Solar Panel Discussion: A Dress Code: Whatever Special,tag_pair,retire,,,,106,,,not selected in the v4 final catalog
624,The Sharing Economy Goes Business Very Casual,tag_pair,retire,,,,4,,,not selected in the v4 final catalog
625,Knot Your Average Presents Plot Happens,tag_pair,retire,,,,875,,,not selected in the v4 final catalog
626,"Roast Department: Meanwhile, Plot Happens",tag_pair,retire,,,,937,,,not selected in the v4 final catalog
627,"Point Taken / No Shoes, Full Service: Crossover Night",tag_pair,retire,,,,56,,,not selected in the v4 final catalog
628,The Sharing Economy: The Reality Needs a Producer Department,tag_pair,retire,,,,15,,,not selected in the v4 final catalog
629,Knot Your Average + Do Not Adjust Your Set: Scheduling Conflict,tag_pair,retire,,,,284,,,not selected in the v4 final catalog
630,The Basement Committee: Meet The Mute Button,tag_pair,retire,,,,37,,,not selected in the v4 final catalog
631,"Slim Pickings, Big Ratings & the Knot Your Average Situation",tag_pair,retire,,,,850,,,not selected in the v4 final catalog
632,Aftermarket Features After Counter Intelligence,tag_pair,retire,,,,200,,,not selected in the v4 final catalog
633,"Regularly Scheduled Mischief: A No Shoes, Full Service Special",tag_pair,retire,,,,343,,,not selected in the v4 final catalog
634,"Slim Pickings, Big Ratings Goes Public Relations Problem",tag_pair,retire,,,,132,,,not selected in the v4 final catalog
635,"Cardio, Allegedly Presents Watt Could Go Wrong",tag_pair,retire,,,,112,,,not selected in the v4 final catalog
636,"Slim Pickings, Big Ratings: Meanwhile, Good Lighting Department",tag_pair,retire,,,,266,,,not selected in the v4 final catalog
637,Batteries Not Included / The Basement Committee: Crossover Night,tag_pair,retire,,,,66,,,not selected in the v4 final catalog
638,Lip Service: The Good Lighting Department Department,tag_pair,keep,638,Lip Service: The Good Lighting Department Department,638|Lip Service: The Good Lighting Department Department,412,412,no,"concept survives; number, name, and identity preserved"
639,The Daily Grind + Couch Potato Confidential: Scheduling Conflict,tag_pair,retire,,,,90,,,not selected in the v4 final catalog
640,Compact Rear Parking: Meet Steam Team Six,tag_pair,retire,,,,165,,,not selected in the v4 final catalog
641,Between the Headlines & the Counter Intelligence Situation,tag_pair,retire,,,,109,,,not selected in the v4 final catalog
642,"Rom-Com, Credits Optional After Please Hold, Indefinitely",tag_pair,retire,,,,393,,,not selected in the v4 final catalog
643,Couch Potato Confidential: A Do-It-Yourself Special,tag_pair,keep,643,Couch Potato Confidential: A Do-It-Yourself Special,643|Couch Potato Confidential: A Do-It-Yourself Special,304,304,no,"concept survives; number, name, and identity preserved"
644,Method Acting Gone Rogue Goes The Mute Button,tag_pair,keep,644,Method Acting Gone Rogue Goes The Mute Button,644|Method Acting Gone Rogue Goes The Mute Button,257,257,no,"concept survives; number, name, and identity preserved"
645,Batteries Not Included Presents Handle With Flair,tag_pair,retire,,,,64,,,not selected in the v4 final catalog
646,"The Other Entrance: Meanwhile, Watt Could Go Wrong",tag_pair,retire,,,,139,,,not selected in the v4 final catalog
647,Roast Department / The Mute Button: Crossover Night,tag_pair,retire,,,,500,,,not selected in the v4 final catalog
648,Point Taken: The Solar Panel Discussion Department,tag_pair,retire,,,,29,,,not selected in the v4 final catalog
649,The Daily Grind + Point Taken: Scheduling Conflict,tag_pair,retire,,,,40,,,not selected in the v4 final catalog
650,The Third-Wheel Deal: Neighborhood Watch-ish Meets Reality Needs a Producer,tag_triple,retire,,,,69,,,not selected in the v4 final catalog
651,Nature Calls the Shots: Pool Rules Are Suggestions Meets Two-Piece,tag_triple,retire,,,,120,,,not selected in the v4 final catalog
652,"Bedtime, Allegedly: No Shoes, Full Service Meets Bling Outside the Box",tag_triple,retire,,,,183,,,not selected in the v4 final catalog
653,Ensemble Cast Away: Double Booking Meets Standing Room Only,tag_triple,retire,,,,49,,,not selected in the v4 final catalog
654,Pool Rules Are Suggestions: Two-Piece Meets Slick Production Values,tag_triple,retire,,,,63,,,not selected in the v4 final catalog
655,Neighborhood Watch-ish: Public Relations Problem Meets Roast Department,tag_triple,retire,,,,113,,,not selected in the v4 final catalog
656,"Nature Calls the Shots: No Shoes, Full Service Meets Bling Outside the Box",tag_triple,retire,,,,85,,,not selected in the v4 final catalog
657,The Mute Button: Point of Contention Meets Plot Happens,tag_triple,retire,,,,74,,,not selected in the v4 final catalog
658,Nature Calls the Shots: Pool Rules Are Suggestions Meets Slick Production Values,tag_triple,retire,,,,92,,,not selected in the v4 final catalog
659,"Lean, Seen & on the Scene",tag_triple,retire,,,,89,,,not selected in the v4 final catalog
660,Batteries Not Included: The Mute Button Meets Watt Could Go Wrong,tag_triple,retire,,,,66,,,not selected in the v4 final catalog
661,Point of Contention: Watt Could Go Wrong Meets Plot Happens,tag_triple,retire,,,,43,,,not selected in the v4 final catalog
662,Neighborhood Watch-ish: The Sharing Economy Meets Reality Needs a Producer,tag_triple,retire,,,,11,,,not selected in the v4 final catalog
663,"Original Equipment: Hot Takes, Cold Opens Meets Oversized Delivery",tag_triple,retire,,,,29,,,not selected in the v4 final catalog
664,HR Has Left the Chat: Dress Rehearsal Meets Business Very Casual,tag_triple,retire,,,,39,,,not selected in the v4 final catalog
665,"Slim Pickings, Big Ratings: The Mute Button Meets Watt Could Go Wrong",tag_triple,retire,,,,53,,,not selected in the v4 final catalog
666,"Couch Potato Confidential: No Shoes, Full Service Meets Bling Outside the Box",tag_triple,retire,,,,68,,,not selected in the v4 final catalog
667,"Slim Pickings, Big Ratings: The Mute Button Meets Point of Contention",tag_triple,retire,,,,61,,,not selected in the v4 final catalog
668,Fuzz Worth Watching: Neighborhood Watch-ish Meets Public Relations Problem,tag_triple,retire,,,,76,,,not selected in the v4 final catalog
669,Manual Override: The Third-Wheel Deal Meets Reality Needs a Producer,tag_triple,retire,,,,83,,,not selected in the v4 final catalog
670,Compact Rear Parking: Pool Rules Are Suggestions Meets Slick Production Values,tag_triple,retire,,,,42,,,not selected in the v4 final catalog
671,"Manual Override: No Shoes, Full Service Meets Bling Outside the Box",tag_triple,retire,,,,160,,,not selected in the v4 final catalog
672,Point Taken: Bling Outside the Box Meets Oversized Delivery,tag_triple,retire,,,,25,,,not selected in the v4 final catalog
673,"Solar Panel Discussion: No Shoes, Full Service Meets Bling Outside the Box",tag_triple,retire,,,,25,,,not selected in the v4 final catalog
674,Two Men & a Plot Twist: Double Booking Meets Scenic Route,tag_triple,retire,,,,124,,,not selected in the v4 final catalog
675,"Slim Pickings, Big Ratings: Point of Contention Meets Watt Could Go Wrong",tag_triple,retire,,,,37,,,not selected in the v4 final catalog
676,Terms & Conditions Apply: Steam Team Six Meets Pool Rules Are Suggestions,tag_triple,retire,,,,2,,,not selected in the v4 final catalog
677,Material Witness: The Mute Button Meets Point of Contention,tag_triple,retire,,,,37,,,not selected in the v4 final catalog
678,"Special Delivery Desk: No Shoes, Full Service Meets Bling Outside the Box",tag_triple,retire,,,,156,,,not selected in the v4 final catalog
679,The Mute Button: Do Not Adjust Your Set Meets Plot Happens,tag_triple,retire,,,,65,,,not selected in the v4 final catalog
680,Regular Programming: Pool Rules Are Suggestions Meets Slick Production Values,tag_triple,retire,,,,42,,,not selected in the v4 final catalog
681,Nature Calls the Shots: Two-Piece Meets Slick Production Values,tag_triple,retire,,,,83,,,not selected in the v4 final catalog
682,Poolside Terms & Slippery Conditions,tag_triple,retire,,,,19,,,not selected in the v4 final catalog
683,The Mute Button: Watt Could Go Wrong Meets Plot Happens,tag_triple,retire,,,,48,,,not selected in the v4 final catalog
684,Regular Programming: Dress Rehearsal Meets Business Very Casual,tag_triple,retire,,,,108,,,not selected in the v4 final catalog
685,Neighborhood Watch-ish: Public Relations Problem Meets Reality Needs a Producer,tag_triple,retire,,,,35,,,not selected in the v4 final catalog
686,Nature Calls the Shots: Park & Recreation Meets Dress Rehearsal,tag_triple,retire,,,,66,,,not selected in the v4 final catalog
687,Terms & Conditions Apply: The Sharing Economy Meets Counter Intelligence,tag_triple,retire,,,,2,,,not selected in the v4 final catalog
688,Two Men & a Plot Twist: The Other Entrance Meets Double Booking,tag_triple,retire,,,,223,,,not selected in the v4 final catalog
689,"Coverage Area Expanded: Rom-Com, Credits Optional Meets Good Lighting Department",tag_triple,retire,,,,143,,,not selected in the v4 final catalog
690,Batteries Not Included: Point of Contention Meets Plot Happens,tag_triple,retire,,,,117,,,not selected in the v4 final catalog
691,Compact Rear Parking: Steam Team Six Meets Slick Production Values,tag_triple,retire,,,,104,,,not selected in the v4 final catalog
692,The Other Entrance: Point of Contention Meets Watt Could Go Wrong,tag_triple,retire,,,,46,,,not selected in the v4 final catalog
693,Compact Rear Parking: Dress Rehearsal Meets Business Very Casual,tag_triple,retire,,,,86,,,not selected in the v4 final catalog
694,Ensemble Cast Away: Neighborhood Watch-ish Meets Public Relations Problem,tag_triple,retire,,,,53,,,not selected in the v4 final catalog
695,"Slim Pickings, Big Ratings: Watt Could Go Wrong Meets Plot Happens",tag_triple,retire,,,,76,,,not selected in the v4 final catalog
696,Regular Programming: Minimal Coverage Meets Business Very Casual,tag_triple,retire,,,,76,,,not selected in the v4 final catalog
697,Regular Programming: Counter Intelligence Meets Dress Rehearsal,tag_triple,retire,,,,103,,,not selected in the v4 final catalog
699,"One-Woman Programming: Rom-Com, Credits Optional Meets Good Lighting Department",tag_triple,retire,,,,107,,,not selected in the v4 final catalog
700,The Daily Grind; Script Not Found Called in Sick,tag_include_exclude,retire,,,,228,,,not selected in the v4 final catalog
701,Couch Potato Confidential; Regularly Scheduled Mischief Called in Sick,tag_include_exclude,retire,,,,639,,,not selected in the v4 final catalog
702,The Daily Grind; Dress Code: Whatever Called in Sick,tag_include_exclude,retire,,,,273,,,not selected in the v4 final catalog
703,Couch Potato Confidential; Hardware Included Called in Sick,tag_include_exclude,retire,,,,628,,,not selected in the v4 final catalog
704,Ahead of the Curve; Roast Department Called in Sick,tag_include_exclude,retire,,,,605,,,not selected in the v4 final catalog
705,Minimal Coverage; Middle of the Rear Called in Sick,tag_include_exclude,retire,,,,554,,,not selected in the v4 final catalog
706,Ahead of the Curve; Management & Other Issues Called in Sick,tag_include_exclude,retire,,,,638,,,not selected in the v4 final catalog
707,Minimal Coverage; Special Delivery Desk Called in Sick,tag_include_exclude,retire,,,,533,,,not selected in the v4 final catalog
708,Two-Woman Double Bill; Hardware Included Called in Sick,tag_include_exclude,retire,,,,463,,,not selected in the v4 final catalog
709,Unexpected Weather; Sizeable Developments Called in Sick,tag_include_exclude,retire,,,,601,,,not selected in the v4 final catalog
710,Nature Calls the Shots; Hardware Included Called in Sick,tag_include_exclude,retire,,,,618,,,not selected in the v4 final catalog
711,"Bedtime, Allegedly; Hardware Included Called in Sick",tag_include_exclude,retire,,,,801,,,not selected in the v4 final catalog
712,"Bedtime, Allegedly; Expanded Features Called in Sick",tag_include_exclude,retire,,,,801,,,not selected in the v4 final catalog
713,Ensemble Cast Away; Smooth Operator Called in Sick,tag_include_exclude,retire,,,,690,,,not selected in the v4 final catalog
714,Nature Calls the Shots; Original Equipment Called in Sick,tag_include_exclude,retire,,,,610,,,not selected in the v4 final catalog
715,Steam Team Six; Slick Production Values Called in Sick,tag_include_exclude,retire,,,,325,,,not selected in the v4 final catalog
716,Compact Rear Parking; Dress Code: Whatever Called in Sick,tag_include_exclude,retire,,,,777,,,not selected in the v4 final catalog
717,Dress Rehearsal; Aftermarket Features Called in Sick,tag_include_exclude,retire,,,,829,,,not selected in the v4 final catalog
718,Sole Proprietorship; Original Equipment Called in Sick,tag_include_exclude,retire,,,,726,,,not selected in the v4 final catalog
719,The Sharing Economy; Aftermarket Features Called in Sick,tag_include_exclude,retire,,,,179,,,not selected in the v4 final catalog
720,Unexpected Weather; Script Not Found Called in Sick,tag_include_exclude,retire,,,,519,,,not selected in the v4 final catalog
721,Standing Room Only; Expanded Features Called in Sick,tag_include_exclude,retire,,,,80,,,not selected in the v4 final catalog
722,Bling Outside the Box; Manual Override Called in Sick,tag_include_exclude,retire,,,,333,,,not selected in the v4 final catalog
723,Neighborhood Watch-ish; Expanded Features Called in Sick,tag_include_exclude,retire,,,,328,,,not selected in the v4 final catalog
724,Dress Rehearsal; Original Equipment Called in Sick,tag_include_exclude,retire,,,,798,,,not selected in the v4 final catalog
725,Slick Production Values; Special Delivery Desk Called in Sick,tag_include_exclude,retire,,,,592,,,not selected in the v4 final catalog
726,Double Booking; Smooth Operator Called in Sick,tag_include_exclude,retire,,,,320,,,not selected in the v4 final catalog
727,"The Mute Button; Cardio, Allegedly Called in Sick",tag_include_exclude,retire,,,,319,,,not selected in the v4 final catalog
728,"The Mute Button; Slim Pickings, Big Ratings Called in Sick",tag_include_exclude,retire,,,,321,,,not selected in the v4 final catalog
729,You Are Here-ish; Ink-redible Programming Called in Sick,tag_include_exclude,retire,,,,513,,,not selected in the v4 final catalog
730,Knit Happens; Face Value Called in Sick,tag_include_exclude,retire,,,,849,,,not selected in the v4 final catalog
731,Knit Happens; Original Equipment Called in Sick,tag_include_exclude,retire,,,,837,,,not selected in the v4 final catalog
732,"Rom-Com, Credits Optional; Good Lighting Department Called in Sick",tag_include_exclude,retire,,,,354,,,not selected in the v4 final catalog
733,"Bling Outside the Box; Bedtime, Allegedly Called in Sick",tag_include_exclude,retire,,,,318,,,not selected in the v4 final catalog
734,Two Men & a Plot Twist; Face Value Called in Sick,tag_include_exclude,retire,,,,366,,,not selected in the v4 final catalog
735,Sole Proprietorship; Sizeable Developments Called in Sick,tag_include_exclude,retire,,,,744,,,not selected in the v4 final catalog
736,Do-It-Yourself; Sizeable Developments Called in Sick,tag_include_exclude,retire,,,,773,,,not selected in the v4 final catalog
737,Two-Piece; Nature Calls the Shots Called in Sick,tag_include_exclude,retire,,,,184,,,not selected in the v4 final catalog
738,Steam Team Six; Between the Headlines Called in Sick,tag_include_exclude,retire,,,,446,,,not selected in the v4 final catalog
739,Standing Room Only; Sizeable Developments Called in Sick,tag_include_exclude,retire,,,,69,,,not selected in the v4 final catalog
740,Steve Holmes: Public Relations Problem,performer_tag,retire,,,,60,,,not selected in the v4 final catalog
741,Tyler Nixon: Handle With Flair,performer_tag,retire,,,,44,,,not selected in the v4 final catalog
742,"Owen Gray: Rom-Com, Credits Optional",performer_tag,retire,,,,73,,,not selected in the v4 final catalog
743,Johnny Sins: Flex Scheduling,performer_tag,retire,,,,147,,,not selected in the v4 final catalog
744,The Pope: The Mute Button,performer_tag,retire,,,,42,,,not selected in the v4 final catalog
745,Keiran Lee: Compact Rear Parking,performer_tag,retire,,,,158,,,not selected in the v4 final catalog
746,Aiden Starr: The Plus-One Exchange,performer_tag,retire,,,,14,,,not selected in the v4 final catalog
747,Bobby Beefcake: Couch Potato Confidential,performer_tag,keep,747,Bobby Beefcake: Couch Potato Confidential,747|Bobby Beefcake: Couch Potato Confidential,111,111,no,"concept survives; number, name, and identity preserved"
748,Jake Adams: Park & Recreation,performer_tag,retire,,,,21,,,not selected in the v4 final catalog
749,Bonnie Rotten: Unexpected Weather,performer_tag,retire,,,,64,,,not selected in the v4 final catalog
750,Charles Dera: Flex Scheduling,performer_tag,retire,,,,90,,,not selected in the v4 final catalog
751,Markus Dupree: Unexpected Weather,performer_tag,retire,,,,70,,,not selected in the v4 final catalog
752,Mick Blue: Scenic Route,performer_tag,keep,752,Mick Blue: Scenic Route,752|Mick Blue: Scenic Route,214,214,no,"concept survives; number, name, and identity preserved"
753,Scott Nails: Flex Scheduling,performer_tag,retire,,,,85,,,not selected in the v4 final catalog
754,Kristof Cale: Good Lighting Department,performer_tag,retire,,,,38,,,not selected in the v4 final catalog
755,Tommy Pistol: Knot Your Average,performer_tag,retire,,,,111,,,not selected in the v4 final catalog
756,Chloe Temple: Small Screen Energy,performer_tag,retire,,,,113,,,not selected in the v4 final catalog
757,J Mac: Flex Scheduling,performer_tag,retire,,,,71,,,not selected in the v4 final catalog
758,Ricky Johnson: Flex Scheduling,performer_tag,retire,,,,58,,,not selected in the v4 final catalog
759,Iona Grace: Ensemble Cast Away,performer_tag,retire,,,,45,,,not selected in the v4 final catalog
760,Christian Clay: Scenic Route,performer_tag,retire,,,,99,,,not selected in the v4 final catalog
761,Danny D: Terms & Conditions Apply,performer_tag,retire,,,,65,,,not selected in the v4 final catalog
762,Ryan McLane: Do Not Disturb-ish,performer_tag,retire,,,,21,,,not selected in the v4 final catalog
763,Krysta Kaos: Ensemble Cast Away,performer_tag,retire,,,,41,,,not selected in the v4 final catalog
764,Dante Colle: Double Booking,performer_tag,retire,,,,20,,,not selected in the v4 final catalog
765,Dylan Ryan: Ensemble Cast Away,performer_tag,retire,,,,38,,,not selected in the v4 final catalog
766,Anna Bell Peaks: Reality Needs a Producer,performer_tag,retire,,,,16,,,not selected in the v4 final catalog
767,Derrick Pierce: Knot Your Average,performer_tag,retire,,,,73,,,not selected in the v4 final catalog
768,Luna Star: Middle of the Rear,performer_tag,retire,,,,97,,,not selected in the v4 final catalog
769,Marco Banderas: Standing Room Only,performer_tag,retire,,,,7,,,not selected in the v4 final catalog
770,"Alberto Blanco: No Shoes, Full Service",performer_tag,retire,,,,40,,,not selected in the v4 final catalog
771,Jules Jordan: Two Men & a Plot Twist,performer_tag,retire,,,,38,,,not selected in the v4 final catalog
772,Mickey Mod: Roast Department,performer_tag,retire,,,,68,,,not selected in the v4 final catalog
