channel_number,channel_name,channel_family,exact_scene_count,library_share_pct,include_tag_logic,include_tag_ids_all,include_tags_all,exclude_tag_logic,exclude_tag_ids_any,exclude_tags_any,include_performer_logic,include_performer_ids_all,include_performers_all,exclude_performer_logic,exclude_performer_ids_any,exclude_performers_any,include_studio_logic,include_studio_ids_any,include_studios_any,exclude_studio_logic,exclude_studio_ids_any,exclude_studios_any,filter_expression,affinity_lift,rationale
731,"Stocking Up, Minus All Natural",tag_include_exclude,836,4.143,ALL,8053,WARD: Stockings,ANY,8007|9320,BODY: Natural breasts|JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""WARD: Stockings"" AND NOT TAG=""BODY: Natural breasts""",,Negative-filter slice with 836 exact scenes; excluding 'Natural breasts' removes 48% of the base tag's scenes.
732,"Soft Focus, Hold the Glossy Nights",tag_include_exclude,353,1.750,ALL,8027,THEME: Romance,ANY,8088|9320,PROD: Glamour|JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""THEME: Romance"" AND NOT TAG=""PROD: Glamour""",,Negative-filter slice with 354 exact scenes; excluding 'Glamour' removes 44% of the base tag's scenes.
733,Bedazzled — No Bedroom Broadcast,tag_include_exclude,325,1.611,ALL,8064,WARD: Jewelry,ANY,8037|9320,SET: Bedroom|JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""WARD: Jewelry"" AND NOT TAG=""SET: Bedroom""",,Negative-filter slice with 325 exact scenes; excluding 'Bedroom' removes 49% of the base tag's scenes.
734,Two Plus One Without Cumshot - face,tag_include_exclude,365,1.809,ALL,7889,CAST: 2M1F,ANY,7986|9320,ACT: Cumshot - face|JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""CAST: 2M1F"" AND NOT TAG=""ACT: Cumshot - face""",,Negative-filter slice with 365 exact scenes; excluding 'Cumshot - face' removes 52% of the base tag's scenes.
735,"Sole Purpose, Minus Big dick",tag_include_exclude,746,3.697,ALL,8073,KINK: Foot fetish,ANY,8016|9320,BODY: Big dick|JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""KINK: Foot fetish"" AND NOT TAG=""BODY: Big dick""",,Negative-filter slice with 746 exact scenes; excluding 'Big dick' removes 43% of the base tag's scenes.
736,"Home Team, Hold the Big dick",tag_include_exclude,773,3.831,ALL,8086,PROD: Amateur,ANY,8016|9320,BODY: Big dick|JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""PROD: Amateur"" AND NOT TAG=""BODY: Big dick""",,Negative-filter slice with 776 exact scenes; excluding 'Big dick' removes 43% of the base tag's scenes.
737,Poolside After Dark — No Open-Air After Dark,tag_include_exclude,284,1.408,ALL,8057,WARD: Bikini,ANY,8040|9320,SET: Outdoor|JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""WARD: Bikini"" AND NOT TAG=""SET: Outdoor""",,Negative-filter slice with 285 exact scenes; excluding 'Outdoor' removes 46% of the base tag's scenes.
738,Steam Room Without Chest Pass,tag_include_exclude,345,1.710,ALL,8038,SET: Bathroom,ANY,7980|9320,ACT: Titjob|JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""SET: Bathroom"" AND NOT TAG=""ACT: Titjob""",,Negative-filter slice with 347 exact scenes; excluding 'Titjob' removes 43% of the base tag's scenes.
739,"Full House, Minus Big dick",tag_include_exclude,322,1.596,ALL,8036,THEME: Gangbang,ANY,8016|9320,BODY: Big dick|JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""THEME: Gangbang"" AND NOT TAG=""BODY: Big dick""",,Negative-filter slice with 340 exact scenes; excluding 'Big dick' removes 43% of the base tag's scenes.
740,Steve Holmes: Window Seat Cut,performer_tag,60,0.297,ALL,8025,THEME: Exhibitionism,ANY,9320,JAV,ALL,186,Steve Holmes,ANY,,,ANY,,,ANY,,,"TAG=""THEME: Exhibitionism"" AND PERFORMER=""Steve Holmes""",19.736,"Performer/theme specialty: 60 scenes, 36% of this performer's catalog; tag affinity is 19.74x the library baseline."
741,Tyler Nixon: Rough Cut Cut,performer_tag,39,0.193,ALL,9581,KINK: Rough sex,ANY,9320,JAV,ALL,154,Tyler Nixon,ANY,,,ANY,,,ANY,,,"TAG=""KINK: Rough sex"" AND PERFORMER=""Tyler Nixon""",32.946,"Performer/theme specialty: 39 scenes, 15% of this performer's catalog; tag affinity is 32.95x the library baseline."
742,Owen Gray: Soft Focus Cut,performer_tag,73,0.362,ALL,8027,THEME: Romance,ANY,9320,JAV,ALL,1219,Owen Gray,ANY,,,ANY,,,ANY,,,"TAG=""THEME: Romance"" AND PERFORMER=""Owen Gray""",12.933,"Performer/theme specialty: 73 scenes, 40% of this performer's catalog; tag affinity is 12.93x the library baseline."
743,Johnny Sins: Muscle & Mischief Cut,performer_tag,147,0.729,ALL,8015,BODY: Muscular,ANY,9320,JAV,ALL,139,Johnny Sins,ANY,,,ANY,,,ANY,,,"TAG=""BODY: Muscular"" AND PERFORMER=""Johnny Sins""",9.057,"Performer/theme specialty: 147 scenes, 63% of this performer's catalog; tag affinity is 9.06x the library baseline."
744,The Pope: Bound & Hushed Cut,performer_tag,42,0.208,ALL,8070,KINK: Gags/restraints,ANY,9320,JAV,ALL,3152,The Pope,ANY,,,ANY,,,ANY,,,"TAG=""KINK: Gags/restraints"" AND PERFORMER=""The Pope""",13.858,"Performer/theme specialty: 42 scenes, 39% of this performer's catalog; tag affinity is 13.86x the library baseline."
745,Keiran Lee: Compact Curves Cut,performer_tag,158,0.783,ALL,7996,BODY: Small ass,ANY,9320,JAV,ALL,60,Keiran Lee,ANY,,,ANY,,,ANY,,,"TAG=""BODY: Small ass"" AND PERFORMER=""Keiran Lee""",5.9,"Performer/theme specialty: 158 scenes, 43% of this performer's catalog; tag affinity is 5.90x the library baseline."
746,Aiden Starr: Partner Swap Cut,performer_tag,14,0.069,ALL,8035,THEME: Swingers,ANY,9320,JAV,ALL,974,Aiden Starr,ANY,,,ANY,,,ANY,,,"TAG=""THEME: Swingers"" AND PERFORMER=""Aiden Starr""",36.535,"Performer/theme specialty: 14 scenes, 24% of this performer's catalog; tag affinity is 36.54x the library baseline."
747,Bobby Beefcake: Couch Casting Cut,performer_tag,112,0.555,ALL,8039,SET: Living room,ANY,9320,JAV,ALL,408,Bobby Beefcake,ANY,,,ANY,,,ANY,,,"TAG=""SET: Living room"" AND PERFORMER=""Bobby Beefcake""",5.969,"Performer/theme specialty: 112 scenes, 34% of this performer's catalog; tag affinity is 5.97x the library baseline."
748,Jake Adams: Back Seat Cut,performer_tag,21,0.104,ALL,8043,SET: Car,ANY,9320,JAV,ALL,741,Jake Adams,ANY,,,ANY,,,ANY,,,"TAG=""SET: Car"" AND PERFORMER=""Jake Adams""",22.656,"Performer/theme specialty: 21 scenes, 26% of this performer's catalog; tag affinity is 22.66x the library baseline."
749,Bonnie Rotten: Splash Zone Cut,performer_tag,64,0.317,ALL,7983,ACT: Squirting,ANY,9320,JAV,ALL,401,Bonnie Rotten,ANY,,,ANY,,,ANY,,,"TAG=""ACT: Squirting"" AND PERFORMER=""Bonnie Rotten""",13.184,"Performer/theme specialty: 64 scenes, 70% of this performer's catalog; tag affinity is 13.18x the library baseline."
750,Charles Dera: Muscle & Mischief Cut,performer_tag,90,0.446,ALL,8015,BODY: Muscular,ANY,9320,JAV,ALL,367,Charles Dera,ANY,,,ANY,,,ANY,,,"TAG=""BODY: Muscular"" AND PERFORMER=""Charles Dera""",6.794,"Performer/theme specialty: 90 scenes, 47% of this performer's catalog; tag affinity is 6.79x the library baseline."
751,Markus Dupree: Splash Zone Cut,performer_tag,70,0.347,ALL,7983,ACT: Squirting,ANY,9320,JAV,ALL,21,Markus Dupree,ANY,,,ANY,,,ANY,,,"TAG=""ACT: Squirting"" AND PERFORMER=""Markus Dupree""",7.017,"Performer/theme specialty: 70 scenes, 37% of this performer's catalog; tag affinity is 7.02x the library baseline."
752,Mick Blue: Round Trip Cut,performer_tag,213,1.056,ALL,7993,ACT: Ass-to-mouth,ANY,9320,JAV,ALL,157,Mick Blue,ANY,,,ANY,,,ANY,,,"TAG=""ACT: Ass-to-mouth"" AND PERFORMER=""Mick Blue""",3.596,"Performer/theme specialty: 213 scenes, 37% of this performer's catalog; tag affinity is 3.60x the library baseline."
753,Scott Nails: Muscle & Mischief Cut,performer_tag,85,0.421,ALL,8015,BODY: Muscular,ANY,9320,JAV,ALL,480,Scott Nails,ANY,,,ANY,,,ANY,,,"TAG=""BODY: Muscular"" AND PERFORMER=""Scott Nails""",7.251,"Performer/theme specialty: 85 scenes, 50% of this performer's catalog; tag affinity is 7.25x the library baseline."
754,Kristof Cale: Glossy Nights Cut,performer_tag,38,0.188,ALL,8088,PROD: Glamour,ANY,9320,JAV,ALL,603,Kristof Cale,ANY,,,ANY,,,ANY,,,"TAG=""PROD: Glamour"" AND PERFORMER=""Kristof Cale""",11.311,"Performer/theme specialty: 38 scenes, 43% of this performer's catalog; tag affinity is 11.31x the library baseline."
755,Tommy Pistol: Tied Up TV Cut,performer_tag,111,0.550,ALL,8065,KINK: Bondage,ANY,9320,JAV,ALL,61,Tommy Pistol,ANY,,,ANY,,,ANY,,,"TAG=""KINK: Bondage"" AND PERFORMER=""Tommy Pistol""",5.171,"Performer/theme specialty: 111 scenes, 50% of this performer's catalog; tag affinity is 5.17x the library baseline."
756,Chloe Temple: Pocket Rocket Cut,performer_tag,113,0.560,ALL,8013,BODY: Petite,ANY,9320,JAV,ALL,811,Chloe Temple,ANY,,,ANY,,,ANY,,,"TAG=""BODY: Petite"" AND PERFORMER=""Chloe Temple""",5.124,"Performer/theme specialty: 113 scenes, 52% of this performer's catalog; tag affinity is 5.12x the library baseline."
757,J Mac: Muscle & Mischief Cut,performer_tag,71,0.352,ALL,8015,BODY: Muscular,ANY,9320,JAV,ALL,317,J Mac,ANY,,,ANY,,,ANY,,,"TAG=""BODY: Muscular"" AND PERFORMER=""J Mac""",5.563,"Performer/theme specialty: 71 scenes, 39% of this performer's catalog; tag affinity is 5.56x the library baseline."
758,Ricky Johnson: Muscle & Mischief Cut,performer_tag,58,0.287,ALL,8015,BODY: Muscular,ANY,9320,JAV,ALL,444,Ricky Johnson,ANY,,,ANY,,,ANY,,,"TAG=""BODY: Muscular"" AND PERFORMER=""Ricky Johnson""",9.955,"Performer/theme specialty: 58 scenes, 69% of this performer's catalog; tag affinity is 9.95x the library baseline."
759,Iona Grace: Everybody In Cut,performer_tag,45,0.223,ALL,6188,CAST: Group,ANY,9320,JAV,ALL,3769,Iona Grace,ANY,,,ANY,,,ANY,,,"TAG=""CAST: Group"" AND PERFORMER=""Iona Grace""",10.542,"Performer/theme specialty: 45 scenes, 67% of this performer's catalog; tag affinity is 10.54x the library baseline."
760,Christian Clay: Round Trip Cut,performer_tag,99,0.491,ALL,7993,ACT: Ass-to-mouth,ANY,9320,JAV,ALL,470,Christian Clay,ANY,,,ANY,,,ANY,,,"TAG=""ACT: Ass-to-mouth"" AND PERFORMER=""Christian Clay""",4.353,"Performer/theme specialty: 99 scenes, 45% of this performer's catalog; tag affinity is 4.35x the library baseline."
761,Danny D: Wrong Side of the Bed Cut,performer_tag,64,0.317,ALL,8020,THEME: Cheating,ANY,9320,JAV,ALL,213,Danny D,ANY,,,ANY,,,ANY,,,"TAG=""THEME: Cheating"" AND PERFORMER=""Danny D""",5.678,"Performer/theme specialty: 64 scenes, 45% of this performer's catalog; tag affinity is 5.68x the library baseline."
762,Ryan McLane: Room Service Cut,performer_tag,20,0.099,ALL,8042,SET: Hotel,ANY,9320,JAV,ALL,152,Ryan McLane,ANY,,,ANY,,,ANY,,,"TAG=""SET: Hotel"" AND PERFORMER=""Ryan McLane""",16.762,"Performer/theme specialty: 20 scenes, 16% of this performer's catalog; tag affinity is 16.76x the library baseline."
763,Krysta Kaos: Everybody In Cut,performer_tag,41,0.203,ALL,6188,CAST: Group,ANY,9320,JAV,ALL,5373,Krysta Kaos,ANY,,,ANY,,,ANY,,,"TAG=""CAST: Group"" AND PERFORMER=""Krysta Kaos""",11.096,"Performer/theme specialty: 41 scenes, 71% of this performer's catalog; tag affinity is 11.10x the library baseline."
764,Dante Colle: Double Entry Cut,performer_tag,20,0.099,ALL,7990,ACT: DP,ANY,9320,JAV,ALL,42,Dante Colle,ANY,,,ANY,,,ANY,,,"TAG=""ACT: DP"" AND PERFORMER=""Dante Colle""",12.138,"Performer/theme specialty: 20 scenes, 34% of this performer's catalog; tag affinity is 12.14x the library baseline."
765,Dylan Ryan: Everybody In Cut,performer_tag,38,0.188,ALL,6188,CAST: Group,ANY,9320,JAV,ALL,4041,Dylan Ryan,ANY,,,ANY,,,ANY,,,"TAG=""CAST: Group"" AND PERFORMER=""Dylan Ryan""",9.62,"Performer/theme specialty: 38 scenes, 61% of this performer's catalog; tag affinity is 9.62x the library baseline."
766,Anna Bell Peaks: Too Real TV Cut,performer_tag,16,0.079,ALL,8089,PROD: Reality,ANY,9320,JAV,ALL,419,Anna Bell Peaks,ANY,,,ANY,,,ANY,,,"TAG=""PROD: Reality"" AND PERFORMER=""Anna Bell Peaks""",15.533,"Performer/theme specialty: 16 scenes, 30% of this performer's catalog; tag affinity is 15.53x the library baseline."
767,Derrick Pierce: Tied Up TV Cut,performer_tag,72,0.357,ALL,8065,KINK: Bondage,ANY,9320,JAV,ALL,140,Derrick Pierce,ANY,,,ANY,,,ANY,,,"TAG=""KINK: Bondage"" AND PERFORMER=""Derrick Pierce""",4.761,"Performer/theme specialty: 72 scenes, 46% of this performer's catalog; tag affinity is 4.76x the library baseline."
768,Luna Star: Rear View Cut,performer_tag,97,0.481,ALL,7997,BODY: Medium ass,ANY,9320,JAV,ALL,521,Luna Star,ANY,,,ANY,,,ANY,,,"TAG=""BODY: Medium ass"" AND PERFORMER=""Luna Star""",4.049,"Performer/theme specialty: 97 scenes, 50% of this performer's catalog; tag affinity is 4.05x the library baseline."
769,Marco Banderas: Full House Cut,performer_tag,21,0.104,ALL,8036,THEME: Gangbang,ANY,9320,JAV,ALL,175,Marco Banderas,ANY,,,ANY,,,ANY,,,"TAG=""THEME: Gangbang"" AND PERFORMER=""Marco Banderas""",11.104,"Performer/theme specialty: 21 scenes, 33% of this performer's catalog; tag affinity is 11.10x the library baseline."
770,Alberto Blanco: Barefoot & Bad Cut,performer_tag,40,0.198,ALL,8061,WARD: Barefoot,ANY,9320,JAV,ALL,4,Alberto Blanco,ANY,,,ANY,,,ANY,,,"TAG=""WARD: Barefoot"" AND PERFORMER=""Alberto Blanco""",8.067,"Performer/theme specialty: 40 scenes, 19% of this performer's catalog; tag affinity is 8.07x the library baseline."
771,Jules Jordan: Two Plus One Cut,performer_tag,38,0.188,ALL,7889,CAST: 2M1F,ANY,9320,JAV,ALL,372,Jules Jordan,ANY,,,ANY,,,ANY,,,"TAG=""CAST: 2M1F"" AND PERFORMER=""Jules Jordan""",7.323,"Performer/theme specialty: 38 scenes, 27% of this performer's catalog; tag affinity is 7.32x the library baseline."
772,Mickey Mod: Red-Face Revue Cut,performer_tag,68,0.337,ALL,8068,KINK: Humiliation,ANY,9320,JAV,ALL,1057,Mickey Mod,ANY,,,ANY,,,ANY,,,"TAG=""KINK: Humiliation"" AND PERFORMER=""Mickey Mod""",6.638,"Performer/theme specialty: 68 scenes, 70% of this performer's catalog; tag affinity is 6.64x the library baseline."
773,Gabbie Carter: Big Points Cut,performer_tag,28,0.139,ALL,8008,BODY: Big nipples,ANY,9320,JAV,ALL,621,Gabbie Carter,ANY,,,ANY,,,ANY,,,"TAG=""BODY: Big nipples"" AND PERFORMER=""Gabbie Carter""",10.36,"Performer/theme specialty: 28 scenes, 19% of this performer's catalog; tag affinity is 10.36x the library baseline."
774,Asa Akira: Happy Ending Hour Cut,performer_tag,23,0.114,ALL,8028,THEME: Massage,ANY,9320,JAV,ALL,887,Asa Akira,ANY,,,ANY,,,ANY,,,"TAG=""THEME: Massage"" AND PERFORMER=""Asa Akira""",11.307,"Performer/theme specialty: 23 scenes, 21% of this performer's catalog; tag affinity is 11.31x the library baseline."
775,Anissa Kate: Chest Pass Cut,performer_tag,120,0.595,ALL,7980,ACT: Titjob,ANY,9320,JAV,ALL,297,Anissa Kate,ANY,,,ANY,,,ANY,,,"TAG=""ACT: Titjob"" AND PERFORMER=""Anissa Kate""",2.674,"Performer/theme specialty: 120 scenes, 37% of this performer's catalog; tag affinity is 2.67x the library baseline."
776,Adriana Chechik: Splash Zone Cut,performer_tag,26,0.129,ALL,7983,ACT: Squirting,ANY,9320,JAV,ALL,219,Adriana Chechik,ANY,,,ANY,,,ANY,,,"TAG=""ACT: Squirting"" AND PERFORMER=""Adriana Chechik""",8.261,"Performer/theme specialty: 26 scenes, 44% of this performer's catalog; tag affinity is 8.26x the library baseline."
777,Penny Barber: Solo Spotlight Cut,performer_tag,58,0.287,ALL,7828,CAST: 1F,ANY,9320,JAV,ALL,996,Penny Barber,ANY,,,ANY,,,ANY,,,"TAG=""CAST: 1F"" AND PERFORMER=""Penny Barber""",4.74,"Performer/theme specialty: 58 scenes, 51% of this performer's catalog; tag affinity is 4.74x the library baseline."
778,Riley Reid: Petite Peaks Cut,performer_tag,109,0.540,ALL,8004,BODY: Small breasts,ANY,9320,JAV,ALL,156,Riley Reid,ANY,,,ANY,,,ANY,,,"TAG=""BODY: Small breasts"" AND PERFORMER=""Riley Reid""",2.672,"Performer/theme specialty: 109 scenes, 40% of this performer's catalog; tag affinity is 2.67x the library baseline."
779,Xander Corvus: Chest Pass Cut,performer_tag,124,0.615,ALL,7980,ACT: Titjob,ANY,9320,JAV,ALL,176,Xander Corvus,ANY,,,ANY,,,ANY,,,"TAG=""ACT: Titjob"" AND PERFORMER=""Xander Corvus""",2.498,"Performer/theme specialty: 124 scenes, 35% of this performer's catalog; tag affinity is 2.50x the library baseline."
780,John Strong: Full House Cut,performer_tag,24,0.119,ALL,8036,THEME: Gangbang,ANY,9320,JAV,ALL,20,John Strong,ANY,,,ANY,,,ANY,,,"TAG=""THEME: Gangbang"" AND PERFORMER=""John Strong""",8.925,"Performer/theme specialty: 24 scenes, 26% of this performer's catalog; tag affinity is 8.93x the library baseline."
781,Abella Danger: Rear View XL Cut,performer_tag,106,0.525,ALL,7995,BODY: Big ass,ANY,9320,JAV,ALL,169,Abella Danger,ANY,,,ANY,,,ANY,,,"TAG=""BODY: Big ass"" AND PERFORMER=""Abella Danger""",2.892,"Performer/theme specialty: 106 scenes, 48% of this performer's catalog; tag affinity is 2.89x the library baseline."
782,Brandi Love: Enhanced Edition Cut,performer_tag,78,0.387,ALL,8006,BODY: Augmented breasts,ANY,9320,JAV,ALL,255,Brandi Love,ANY,,,ANY,,,ANY,,,"TAG=""BODY: Augmented breasts"" AND PERFORMER=""Brandi Love""",3.642,"Performer/theme specialty: 78 scenes, 51% of this performer's catalog; tag affinity is 3.64x the library baseline."
783,Nicole Aniston: Enhanced Edition Cut,performer_tag,84,0.416,ALL,8006,BODY: Augmented breasts,ANY,9320,JAV,ALL,68,Nicole Aniston,ANY,,,ANY,,,ANY,,,"TAG=""BODY: Augmented breasts"" AND PERFORMER=""Nicole Aniston""",2.971,"Performer/theme specialty: 84 scenes, 42% of this performer's catalog; tag affinity is 2.97x the library baseline."
784,Rissa May: Chest Pass Cut,performer_tag,75,0.372,ALL,7980,ACT: Titjob,ANY,9320,JAV,ALL,3532,Rissa May,ANY,,,ANY,,,ANY,,,"TAG=""ACT: Titjob"" AND PERFORMER=""Rissa May""",3.725,"Performer/theme specialty: 75 scenes, 52% of this performer's catalog; tag affinity is 3.73x the library baseline."
785,Maestro: Slim Pickings Cut,performer_tag,38,0.188,ALL,7999,BODY: Slim,ANY,9320,JAV,ALL,5262,Maestro,ANY,,,ANY,,,ANY,,,"TAG=""BODY: Slim"" AND PERFORMER=""Maestro""",6.584,"Performer/theme specialty: 38 scenes, 58% of this performer's catalog; tag affinity is 6.58x the library baseline."
786,Krissy Lynn: Enhanced Edition Cut,performer_tag,68,0.337,ALL,8006,BODY: Augmented breasts,ANY,9320,JAV,ALL,510,Krissy Lynn,ANY,,,ANY,,,ANY,,,"TAG=""BODY: Augmented breasts"" AND PERFORMER=""Krissy Lynn""",3.796,"Performer/theme specialty: 68 scenes, 53% of this performer's catalog; tag affinity is 3.80x the library baseline."
787,John Long: Inside Job Cut,performer_tag,35,0.173,ALL,7989,ACT: Cumshot - internal,ANY,9320,JAV,ALL,333,John Long,ANY,,,ANY,,,ANY,,,"TAG=""ACT: Cumshot - internal"" AND PERFORMER=""John Long""",6.706,"Performer/theme specialty: 35 scenes, 60% of this performer's catalog; tag affinity is 6.71x the library baseline."
788,Brad Newman: Stocking Up Cut,performer_tag,34,0.169,ALL,8053,WARD: Stockings,ANY,9320,JAV,ALL,712,Brad Newman,ANY,,,ANY,,,ANY,,,"TAG=""WARD: Stockings"" AND PERFORMER=""Brad Newman""",4.789,"Performer/theme specialty: 34 scenes, 38% of this performer's catalog; tag affinity is 4.79x the library baseline."
789,Stacy Cruz: Makeout Channel Cut,performer_tag,57,0.282,ALL,7984,ACT: Kissing,ANY,9320,JAV,ALL,469,Stacy Cruz,ANY,,,ANY,,,ANY,,,"TAG=""ACT: Kissing"" AND PERFORMER=""Stacy Cruz""",3.496,"Performer/theme specialty: 57 scenes, 44% of this performer's catalog; tag affinity is 3.50x the library baseline."
790,Romi Rain: Enhanced Edition Cut,performer_tag,69,0.342,ALL,8006,BODY: Augmented breasts,ANY,9320,JAV,ALL,124,Romi Rain,ANY,,,ANY,,,ANY,,,"TAG=""BODY: Augmented breasts"" AND PERFORMER=""Romi Rain""",2.952,"Performer/theme specialty: 69 scenes, 41% of this performer's catalog; tag affinity is 2.95x the library baseline."
791,Rebel Lynn: Pocket Rocket Cut,performer_tag,42,0.208,ALL,8013,BODY: Petite,ANY,9320,JAV,ALL,803,Rebel Lynn,ANY,,,ANY,,,ANY,,,"TAG=""BODY: Petite"" AND PERFORMER=""Rebel Lynn""",4.213,"Performer/theme specialty: 42 scenes, 42% of this performer's catalog; tag affinity is 4.21x the library baseline."
792,Jessy Jones: Everyday Curves Cut,performer_tag,38,0.188,ALL,8019,BODY: Average body,ANY,9320,JAV,ALL,65,Jessy Jones,ANY,,,ANY,,,ANY,,,"TAG=""BODY: Average body"" AND PERFORMER=""Jessy Jones""",4.803,"Performer/theme specialty: 38 scenes, 46% of this performer's catalog; tag affinity is 4.80x the library baseline."
793,Cory Chase: Too Real TV Cut,performer_tag,24,0.119,ALL,8089,PROD: Reality,ANY,9320,JAV,ALL,12,Cory Chase,ANY,,,ANY,,,ANY,,,"TAG=""PROD: Reality"" AND PERFORMER=""Cory Chase""",8.401,"Performer/theme specialty: 24 scenes, 16% of this performer's catalog; tag affinity is 8.40x the library baseline."
794,Jordi El Nino Polla: Dress Rehearsal Cut,performer_tag,28,0.139,ALL,8056,WARD: Dress,ANY,9320,JAV,ALL,477,Jordi El Nino Polla,ANY,,,ANY,,,ANY,,,"TAG=""WARD: Dress"" AND PERFORMER=""Jordi El Nino Polla""",5.832,"Performer/theme specialty: 28 scenes, 44% of this performer's catalog; tag affinity is 5.83x the library baseline."
795,Johnny Castle: Rim Service Cut,performer_tag,114,0.565,ALL,7985,ACT: Rimming,ANY,9320,JAV,ALL,119,Johnny Castle,ANY,,,ANY,,,ANY,,,"TAG=""ACT: Rimming"" AND PERFORMER=""Johnny Castle""",2.103,"Performer/theme specialty: 114 scenes, 42% of this performer's catalog; tag affinity is 2.10x the library baseline."
796,Abigail Mac: Enhanced Edition Cut,performer_tag,57,0.282,ALL,8006,BODY: Augmented breasts,ANY,9320,JAV,ALL,47,Abigail Mac,ANY,,,ANY,,,ANY,,,"TAG=""BODY: Augmented breasts"" AND PERFORMER=""Abigail Mac""",4.427,"Performer/theme specialty: 57 scenes, 62% of this performer's catalog; tag affinity is 4.43x the library baseline."
797,Oliver Flynn: Round Trip Cut,performer_tag,54,0.268,ALL,7993,ACT: Ass-to-mouth,ANY,9320,JAV,ALL,10,Oliver Flynn,ANY,,,ANY,,,ANY,,,"TAG=""ACT: Ass-to-mouth"" AND PERFORMER=""Oliver Flynn""",3.349,"Performer/theme specialty: 54 scenes, 35% of this performer's catalog; tag affinity is 3.35x the library baseline."
798,Kurea Hasumi: Solo Spotlight Cut,performer_tag,19,0.094,ALL,7828,CAST: 1F,ANY,9320,JAV,ALL,8926,Kurea Hasumi,ANY,,,ANY,,,ANY,,,"TAG=""CAST: 1F"" AND PERFORMER=""Kurea Hasumi""",5.677,"Performer/theme specialty: 39 scenes, 61% of this performer's catalog; tag affinity is 5.68x the library baseline."
799,Kendra Lust: Rear View XL Cut,performer_tag,80,0.396,ALL,7995,BODY: Big ass,ANY,9320,JAV,ALL,574,Kendra Lust,ANY,,,ANY,,,ANY,,,"TAG=""BODY: Big ass"" AND PERFORMER=""Kendra Lust""",2.387,"Performer/theme specialty: 80 scenes, 39% of this performer's catalog; tag affinity is 2.39x the library baseline."
800,Premium Bukkake: Full Coverage Nights,studio_tag,174,0.862,ALL,8668,ACT: Bukkake,ANY,9320,JAV,ALL,,,ANY,,,ANY,2539,Premium Bukkake,ANY,,,"TAG=""ACT: Bukkake"" AND STUDIO=""Premium Bukkake""",51.691,"Studio/theme specialty: 174 scenes, 71% of this studio's catalog; tag affinity is 51.69x the library baseline."
801,Hot Milfs Fuck: Rough Cut Nights,studio_tag,51,0.253,ALL,9581,KINK: Rough sex,ANY,9320,JAV,ALL,,,ANY,,,ANY,1366,Hot Milfs Fuck,ANY,,,"TAG=""KINK: Rough sex"" AND STUDIO=""Hot Milfs Fuck""",65.923,"Studio/theme specialty: 51 scenes, 31% of this studio's catalog; tag affinity is 65.92x the library baseline."
802,Tonight's Girlfriend: Room Service Nights,studio_tag,74,0.367,ALL,8042,SET: Hotel,ANY,9320,JAV,ALL,,,ANY,,,ANY,136,Tonight's Girlfriend,ANY,,,"TAG=""SET: Hotel"" AND STUDIO=""Tonight's Girlfriend""",64.583,"Studio/theme specialty: 74 scenes, 61% of this studio's catalog; tag affinity is 64.58x the library baseline."
803,2 Drops: Golden Hour Nights,studio_tag,25,0.124,ALL,8078,KINK: Watersports,ANY,9320,JAV,ALL,,,ANY,,,ANY,1483,2 Drops,ANY,,,"TAG=""KINK: Watersports"" AND STUDIO=""2 Drops""",98.294,"Studio/theme specialty: 25 scenes, 46% of this studio's catalog; tag affinity is 98.29x the library baseline."
804,Touch My Wife: Too Real TV Nights,studio_tag,118,0.585,ALL,8089,PROD: Reality,ANY,9320,JAV,ALL,,,ANY,,,ANY,10,Touch My Wife,ANY,,,"TAG=""PROD: Reality"" AND STUDIO=""Touch My Wife""",32.468,"Studio/theme specialty: 118 scenes, 63% of this studio's catalog; tag affinity is 32.47x the library baseline."
805,Big Naturals: Big & Bold Nights,studio_tag,33,0.164,ALL,8010,BODY: BBW,ANY,9320,JAV,ALL,,,ANY,,,ANY,491,Big Naturals,ANY,,,"TAG=""BODY: BBW"" AND STUDIO=""Big Naturals""",63.811,"Studio/theme specialty: 33 scenes, 19% of this studio's catalog; tag affinity is 63.81x the library baseline."
806,Vixen: Barefoot & Bad Nights,studio_tag,189,0.937,ALL,8061,WARD: Barefoot,ANY,9320,JAV,ALL,,,ANY,,,ANY,460,Vixen,ANY,,,"TAG=""WARD: Barefoot"" AND STUDIO=""Vixen""",15.061,"Studio/theme specialty: 189 scenes, 35% of this studio's catalog; tag affinity is 15.06x the library baseline."
